Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
172883457,272.4,C18H24O2,CC(C)C(=O)CCC(C)(C=C)/C=C/C1=CC=C(C=C1)O,"(E)-6-ethenyl-8-(4-hydroxyphenyl)-2,6-dimethyloct-7-en-3-one",0,0,C18H24O3,19593730.0,CCCCOCCCCCCCCCCCCCCO,1,139729725
172871087,654.7,C42H38O7,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=CC(=CC(=C3)CCC4=CC=C(C=C4)O)OC5=CC(=CC(=C5)O)CCC6=CC(=CC=C6)O)O,3-[3-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]phenol,0,0,C42H38O8,172870888.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOCCCCCCOCCCCCCCCOO,1,172871138
172871001,654.7,C42H38O7,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=CC(=CC(=C3)CCC4=CC=C(C=C4)O)OC5=C(C=CC(=C5)CCC6=CC(=CC=C6)O)O,2-[3-[2-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-4-[2-(3-hydroxyphenyl)ethyl]phenol,0,0,C42H38O8,172870888.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCOO,1,172870888
172870520,654.7,C42H38O7,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)OC5=C(C=CC(=C5)CCC6=CC=C(C=C6)O)O,2-[3-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-4-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C42H38O8,172870888.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCCCCCCCOO,2,172871138;172870888
172819939,374.5,C25H26O3,CC1=C(C=CC(=C1)C2(CCCC(C2)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)O,"4-[1,3-bis(4-hydroxyphenyl)cyclohexyl]-2-methylphenol",0,3,C25H26O4,12569300.0,CCCCCCCCCCCCCCCCCCCOCCCCCCOO,1,153341865
172794484,320.4,C22H24O2,C1C2CC3CC1C(C(C2)C3C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[4-(4-hydroxyphenyl)-2-adamantyl]phenol,0,1,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCOCCCCCCO,2,139597624;44287845
172770964,320.4,C22H24O2,C1CC(C2C1C3CCC2(C3)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,"4-[1-(4-hydroxyphenyl)-3-tricyclo[5.2.1.02,6]decanyl]phenol",0,2,C22H24O3,11045971.0,CCCCCCCCCCCCCCCCOCCCCCCO,2,139597624;44287845
172755298,200.23,C13H12O2,C1C2C=CC(C1C3=CC=C(C=C3)O)C2=O,5-(4-hydroxyphenyl)bicyclo[2.2.1]hept-2-en-7-one,0,2,C13H12O3,11977435.0,CCCCCCCCCCCCOCO,1,56604339
172753532,386.5,C27H30O2,CC(C)C1=CC=CC=C1C2CCC(CC2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,4-[1-(4-hydroxyphenyl)-4-(2-propan-2-ylphenyl)cyclohexyl]phenol,0,4,C27H30O3,130386788.0,CCCCCCCCCCCCCCCCCCCCCOCCCCCCO,1,130386788
172682831,298.4,C20H26O2,CCCCC(CCCC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[4-(4-hydroxyphenyl)octyl]phenol,0,2,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
162025109,264.3,C18H16O2,C1=CC=CC=C1.C1=CC(=CC=C1C2=CC=C(C=C2)O)O,benzene;4-(4-hydroxyphenyl)phenol,0,5,C18H16O3,20058624.0,CCCCCCCCCCCCCCCCCCOO,4,172449359;70891965;68488733;20058624
160480390,304.4,C21H20O2,CC(C)C1=C(C=CC(=C1)C2=CC=CC=C2C3=CC=C(C=C3)O)O,4-[2-(4-hydroxyphenyl)phenyl]-2-propan-2-ylphenol,0,2,C21H20O3,290973.0,CCCCCCCCCCCCCCCCCCCCCOO,19,144294303;139838656;139838638;138718803;132603829;132603828;131853893;118352699;102342617;92146033;92146032;92146031;92146030;88070612;23616714;20355713;20355712;20355689;290973
160479705,370.4,C25H22O3,C.C1=CC(=C(C(=C1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O,"4-[2,3-bis(4-hydroxyphenyl)phenyl]phenol;methane",0,7,C25H22O4,71122214.0,CCCCCCCCCCCCCOCCCCCCOCCCCCCO,1,152782681
160445077,396.5,C28H28O2,CC1=CC(=CC(=C1)C2=CC(=CC(=C2)C)C)C.C1=CC(=CC=C1C2=CC=C(C=C2)O)O,"1-(3,5-dimethylphenyl)-3,5-dimethylbenzene;4-(4-hydroxyphenyl)phenol",0,26,C28H28O3,21569574.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCCOO,1,21569574
157506474,696.9,C46H48O6,CC1=CC(=CC(=C1O)C)C(C2=CC=C(C=C2)O)C3=CC(=C(C(=C3)C)O)C.CC1=CC(=CC(=C1O)C)C(C2=CC(=CC=C2)O)C3=CC(=C(C(=C3)C)O)C,"4-[(4-hydroxy-3,5-dimethylphenyl)-(3-hydroxyphenyl)methyl]-2,6-dimethylphenol;4-[(4-hydroxy-3,5-dimethylphenyl)-(4-hydroxyphenyl)methyl]-2,6-dimethylphenol",0,2,C46H48O7,159988640.0,CCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOC,1,159988640
152642797,270.4,C18H22O2,CC(C)C1=C(C(=C(C=C1)C2=CC=C(C=C2)O)C(C)C)O,"3-(4-hydroxyphenyl)-2,6-di(propan-2-yl)phenol",0,2,C18H22O3,133896.0,CCCCCCCCCCCCCCCOCCCO,4,141425816;58925410;22717008;14915932
152487123,276.3,C19H16O2,CC1=C(C=CC(=C1)C2=CC=CC=C2C3=CC=C(C=C3)O)O,4-[2-(4-hydroxyphenyl)phenyl]-2-methylphenol,0,4,C19H16O3,167947.0,CCCCCCCCCCCCCCCCCCCOO,12,141764882;129713897;126598328;118119023;118119019;118041031;101600267;87406748;71219104;58381748;22015090;20206060
152454984,298.4,C20H26O2,CCC(CC(C)CCC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[5-(4-hydroxyphenyl)-3-methylheptyl]phenol,0,1,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
151667819,298.4,C20H26O2,CC(CCCC(C)C1=CC=C(C=C1)O)CC2=CC=C(C=C2)O,4-[6-(4-hydroxyphenyl)-2-methylheptyl]phenol,0,1,C20H26O3,10870747.0,CCCCCCCCCCCCCOCCCCCCCO,2,172764444;137648055
150854133,270.4,C18H22O2,CC(CCC1=CC=C(C=C1)O)C(C)C2=CC=C(C=C2)O,4-[4-(4-hydroxyphenyl)-3-methylpentyl]phenol,0,1,C18H22O3,133896.0,CCCCCCCCCCOCCCCCCCCO,4,101303480;101303440;88477420;67872386
150598110,298.4,C20H26O2,CCC(CCCCCC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[6-(4-hydroxyphenyl)octyl]phenol,0,1,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
161369547,696.9,C46H48O6,CC1=CC(=C(C=C1O)C)C(C2=CC=C(C=C2)O)C3=C(C=C(C(=C3)C)O)C.CC1=CC(=C(C=C1O)C)C(C2=CC(=CC=C2)O)C3=C(C=C(C(=C3)C)O)C,"4-[(4-hydroxy-2,5-dimethylphenyl)-(3-hydroxyphenyl)methyl]-2,5-dimethylphenol;4-[(4-hydroxy-2,5-dimethylphenyl)-(4-hydroxyphenyl)methyl]-2,5-dimethylphenol",0,1,C46H48O7,159988640.0,CCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOC,1,159988640
159814834,352.5,C24H32O2,C1CCCCC(CC(CCCC1)C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[3-(4-hydroxyphenyl)cyclododecyl]phenol,0,1,C24H32O3,67682852.0,CCCCCCCCCCCCCCCCCCOCCCCCCO,3,157208188;157208187;67682852
159709801,298.4,C20H26O2,CCC.C1CCC(C1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[1-(4-hydroxyphenyl)cyclopentyl]phenol;propane,0,1,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
159313211,696.9,C46H48O6,CC1=CC(=CC(=C1O)C)C(C2=CC=CC=C2O)C3=CC(=C(C(=C3)C)O)C.CC1=CC(=C(C=C1O)C)C(C2=CC=C(C=C2)O)C3=C(C=C(C(=C3)C)O)C,"4-[(4-hydroxy-2,5-dimethylphenyl)-(4-hydroxyphenyl)methyl]-2,5-dimethylphenol;4-[(4-hydroxy-3,5-dimethylphenyl)-(2-hydroxyphenyl)methyl]-2,6-dimethylphenol",0,4,C46H48O7,159988640.0,CCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCOCCCCCCCCOCCCCCCCOC,1,159988640
158408553,640.8,C42H40O6,CC1=CC(=C(C=C1O)C)C(C2=CC=CC=C2O)C3=C(C=C(C(=C3)C)O)C.C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)O,"4-[bis(4-hydroxyphenyl)methyl]phenol;4-[(4-hydroxy-2,5-dimethylphenyl)-(2-hydroxyphenyl)methyl]-2,5-dimethylphenol",0,4,C42H40O7,162094913.0,CCCCCCCOCCCCCCCCOCCCCCCCOCCCCCCCCCCCCCCOCCCCCCOO,1,162094913
157231154,238.32,C14H22O3,C.CCCCOC(=O)CCC1=CC=C(C=C1)O,butyl 3-(4-hydroxyphenyl)propanoate;methane,0,1,C14H22O4,10400074.0,CCCCCOCOCCCCCCCCO,1,66626297
152102810,304.4,C21H20O2,CC1=C(C=CC(=C1)CCC2=CC=C(C=C2)O)C3=CC=CC=C3O,2-[4-[2-(4-hydroxyphenyl)ethyl]-2-methylphenyl]phenol,0,3,C21H20O3,290973.0,CCCCCCCCCCCCCCCOCCCCCCO,2,144294303;118352699
151857889,270.4,C18H22O2,CC(C)C1=CC(=C(C(=C1)O)C2=CC=C(C=C2)O)C(C)C,"2-(4-hydroxyphenyl)-3,5-di(propan-2-yl)phenol",0,2,C18H22O3,133896.0,CCCCCCCCCOCCCCCCOCCC,2,132452081;10039637
151536259,298.4,C20H26O2,CCCCC(CC)C(C1=CC=C(C=C1)O)C2=CC=CC=C2O,2-[2-ethyl-1-(4-hydroxyphenyl)hexyl]phenol,0,4,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
151109413,260.399,C17H24O2,CC1CCC2(C1(CCC(C2)C3=CC=C(C=C3)O)C)O,"5-(4-hydroxyphenyl)-1,7a-dimethyl-2,3,4,5,6,7-hexahydro-1H-inden-3a-ol",0,1,C17H24O3,6440354.0,CCCCCCCCCCCCCCCCOCO,1,10850079
150842117,350.4,C25H18O2,C1C2=CC=CC=C2C3=CC(=C(C=C31)C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,4-[3-(4-hydroxyphenyl)-9H-fluoren-2-yl]phenol,0,1,C25H18O3,155358522.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,155358522
172574229,312.4,C21H28O2,CC.CC(=O)CCCC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)O,ethane;6-(4-hydroxyphenyl)-6-phenylheptan-2-one,0,0,C21H28O3,5239155.0,CCCCOCCCCCCCCCCCCCCCCCO,1,10853745
172574158,324.5,C22H28O2,C.CC(CCCC=O)(C1=CC=C(C=C1)C2CC2)C3=CC=C(C=C3)O,5-(4-cyclopropylphenyl)-5-(4-hydroxyphenyl)hexanal;methane,0,0,C22H28O3,23439831.0,CCCCCCCOCCCCCCCCCCCCCCCO,1,171780755
171538169,276.3,C19H16O2,C1=CC=CC(C=C1)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[1-(4-hydroxyphenyl)cyclohepta-2,4,6-trien-1-yl]phenol",0,0,C19H16O3,167947.0,CCCCCCCCCCCCCOCCCCCCO,2,139703304;71219104
171474687,374.5,C25H26O3,CC1=C(C=CC(=C1)C2CC(CC(C2)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)O,"4-[3,5-bis(4-hydroxyphenyl)cyclohexyl]-2-methylphenol",0,0,C25H26O4,12569300.0,CCCCCCCCCCCCCCCCCCCOCCCCCCOO,1,153341865
171415341,380.5,C27H24O2,CCC(C1=CC=C(C=C1)C2=CC=CC=C2)C3=C(C=CC(=C3)C4=CC=C(C=C4)O)O,4-(4-hydroxyphenyl)-2-[1-(4-phenylphenyl)propyl]phenol,0,0,C27H24O3,68946753.0,CCCCCCCCCCCCCCCCCCCCCCCCCCCOO,3,101786112;70611668;68946753
171319765,924.9,C56H44O13,C1=CC(=CC=C1[C@@H]2[C@H]([C@H]([C@@H](O2)C3=CC=C(C=C3)O)C4=C5[C@H]([C@@H](OC5=CC(=C4)O)C6=CC=C(C=C6)O)C7=C8[C@@H]([C@H](OC8=CC(=C7)O)C9=CC=C(C=C9)O)C1=CC(=CC(=C1)O)O)C1=CC(=CC(=C1)O)O)O,"5-[(2S,3R,4S,5R)-4-[(2R,3R)-3-[(2S,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,5-bis(4-hydroxyphenyl)oxolan-3-yl]benzene-1,3-diol",0,0,C56H44O14,145954356.0,CCCCCCCCCCOCCCCCCOCCCCOCCCCOCCCCCCOCCCCOCCCCOCCCCCCOCCCCCCOOCCCCCCOOO,1,145954356
170991415,230.27,C15H16O2,CC(C)(C1=CC=C(C=C1)O)C2=CC=[13C]([13CH]=C2)O,"4-[2-(4-hydroxyphenyl)propan-2-yl](1,6-13C2)cyclohexa-1,3,5-trien-1-ol",0,0,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,14,163839147;154400824;139610559;101546044;101546040;101299639;101299599;84157248;70520955;68113063;19887670;14848833;10847880;656689
98126862,352.5,C24H32O2,CCCCCCCC/C(=C(/CC)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,4-[(E)-4-(4-hydroxyphenyl)dodec-3-en-3-yl]phenol,0,0,C24H32O3,67682852.0,CCCCCCCCCCCCCCCCCCOCCCCCCO,3,157208188;157208187;67682852
170847773,270.4,C18H22O2,CC(C)C1=CC(=CC(=C1O)C(C)C)C2=CC=C(C=C2)O,"4-(4-hydroxyphenyl)-2,6-di(propan-2-yl)phenol",0,0,C18H22O3,133896.0,CCCCCCCCCOCCCCCCCCCO,9,162931617;92155732;92155731;92155730;57150459;57093936;5317328;233716;133896
169561743,394.5,C28H26O2,CC(C1=CC=C(C=C1)O)C2=CC=CC(=C2)C3=CC(=CC=C3)C(C)C4=CC=CC=C4O,2-[1-[3-[3-[1-(4-hydroxyphenyl)ethyl]phenyl]phenyl]ethyl]phenol,0,2,C28H26O3,149638033.0,CCCCCCCCOCCCCCCCCCCCCCCCCCCCCO,1,149638033
169244544,208.3,C13H20O2,CC.C[C@@H](CC1=CC=C(C=C1)O)C(=O)C,ethane;(3S)-4-(4-hydroxyphenyl)-3-methylbutan-2-one,0,0,C13H20O3,113930.0,CCCCCCCCCCCOCOC,1,12311613
169225809,228.29,C15H16O2,CCCC1=CC(=C(C=C1)O)C2=CC=C(C=C2)O,2-(4-hydroxyphenyl)-4-propylphenol,0,0,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,14,163839147;154400824;139610559;101546044;101546040;101299639;101299599;84157248;70520955;68113063;19887670;14848833;10847880;656689
169210965,168.19,C9H12O3,[HH].C1=CC(=CC=C1CCC(=O)O)O,3-(4-hydroxyphenyl)propanoic acid;molecular hydrogen,0,0,C9H12O4,10805.0,CCCCCCCCCOOO,21,165880959;165687544;165616414;146668476;140294086;140188394;140188311;132217646;129670407;123238604;89293893;85913533;58193367;21320130;12569539;10631337;3030874;688030;688029;170451;10805
147970323,476.6,C32H28O4,CC(=C)/C(=C\C=C)/C(C1=C(C=CC(=C1)C2=CC=C(C=C2)O)O)C3=C(C=CC(=C3)C4=CC=C(C=C4)O)O,"2-[(2Z)-1-[2-hydroxy-5-(4-hydroxyphenyl)phenyl]-2-prop-1-en-2-ylpenta-2,4-dienyl]-4-(4-hydroxyphenyl)phenol",0,1,C32H28O5,118916263.0,CCCCCCCCCCCCCCCCCCCCOOCCCCCCCCCCCCOO,1,118916263
160008604,1533.6,C90H84O23,CC1=CC=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O.COC1=C(C=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O)OC.COC1=CC(=CC(=C1OC)OC)/C=C/C2=CC(=CC(=C2)O)O.C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O.C1=CC(=C(C=C1/C=C/C2=CC(=CC(=C2)O)O)O)O.C1=C(C=C(C=C1O)O)/C=C/C2=CC(=C(C(=C2)O)O)O,"4-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]benzene-1,2-diol;5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]benzene-1,2,3-triol;5-[(E)-2-(3,4-dimethoxyphenyl)ethenyl]benzene-1,3-diol;5-[(E)-2-(4-hydroxyphenyl)ethenyl]benzene-1,3-diol;5-[(E)-2-(4-methylphenyl)ethenyl]benzene-1,3-diol;5-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]benzene-1,3-diol",0,9,C90H84O24,160858817.0,CCCCCCCCCCCCCCCOOCOCCCCCCCCCCCCCCOOOCCOCCCCCCOCOCCCCCCCCCOOCCCCCCCCCCCCCCOOOCCCCCCCCCCCCCCOOOOCCCCCCOOCCCCCCCCOOO,1,160858817
158928348,228.29,C15H16O2,C[C@H](CC1=CC=C(C=C1)O)C2=CC=C(C=C2)O,4-[(2R)-2-(4-hydroxyphenyl)propyl]phenol,0,1,C15H16O3,102722.0,CCCCCCCCCOCCCCCCO,14,163839147;154400824;139610559;101546044;101546040;101299639;101299599;84157248;70520955;68113063;19887670;14848833;10847880;656689
158412764,456.6,C31H36O3,CC.CC(C)C1=CC=CC=C1.CC(C1=CC=C(C=C1)O)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,"4-[1,1-bis(4-hydroxyphenyl)ethyl]phenol;cumene;ethane",0,1,C31H36O4,22338968.0,CCCCCCCCCCCCCCCCCCCOCCCCCCOCCCCCCO,1,151918553
168239723,210.31,C13H22O2,CC.CC.C1=CC(=CC=C1CCC=O)O,ethane;3-(4-hydroxyphenyl)propanal,0,0,C13H22O3,10421250.0,CCCCCCCCCCCCCOO,13,159179892;144253119;144253112;143873160;118358568;117808383;103459220;103457003;69823981;23009067;21463850;21463824;10421250
167668309,200.23,C13H12O2,[HH].C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)O,(4-hydroxyphenyl)-phenylmethanone;molecular hydrogen,0,1,C13H12O3,11977435.0,CCCCCCCOCCCCCCO,35,172781592;160525882;139941823;139941764;139940622;124706776;101299765;101299764;101299763;101299762;101299761;101299730;101299729;101299728;101299726;101299725;101299715;101299714;101299712;101299711;101299709;101299708;101299683;101299682;101299680;101299679;101299677;101299676;59014815;58381751;56604629;19910372;17996014;15506971;11977435
167268357,328.4,C21H28O3,C[C@@H]\1[C@H](CCC/C1=C\C=C2C[C@H](C[C@@H](C2)O)O)C3=CC=C(C=C3)O,"(1R,3R)-5-[(2E)-2-[(2R,3S)-3-(4-hydroxyphenyl)-2-methylcyclohexylidene]ethylidene]cyclohexane-1,3-diol",0,2,C21H28O4,19352786.0,CCCCCCCCCCCCCCCOOCCCCCCO,1,169849601
147285940,352.4,C25H20O2,C1CC2=C(C=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)O)C5=CC=C(C=C5)O,"4-[9-(4-hydroxyphenyl)-1,2-dihydrofluoren-9-yl]phenol",0,1,C25H20O3,998422.0,CCCCCCCCCCCCCCCCCCCOCCCCCCO,1,143649136
2420895,264.3,C18H16O2,C1CC2=CC=CC=C2C(=O)/C(=C\C3=CC=C(C=C3)O)/C1,"(6Z)-6-[(4-hydroxyphenyl)methylidene]-8,9-dihydro-7H-benzo[7]annulen-5-one",0,0,C18H16O3,20058624.0,CCCCCCCCCOCCCCCCCCOC,1,85728899
166083758,298.4,C20H26O2,CC.CC1CCCC1(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,ethane;4-[1-(4-hydroxyphenyl)-2-methylcyclopentyl]phenol,0,0,C20H26O3,10870747.0,CCCCCCCCCCCCCCOCCCCCCO,4,164146799;141095773;139838633;14396469
165945628,200.23,C13H12O2,C1=CC(=CC=C1/C=C/C=C/C=C/C=O)O,"(2E,4E,6E)-7-(4-hydroxyphenyl)hepta-2,4,6-trienal",0,0,C13H12O3,11977435.0,CCCCCCCCCCCCCOO,58,172781592;152408275;172555409;130032564;150429276;160525882;141190296;139941823;139941764;139940622;135075583;135058698;130032162;124706776;117220238;101515137;101299765;101299764;101299763;101299762;101299761;101299760;101299759;101299731;101299730;101299729;101299728;101299727;101299726;101299725;101299724;101299723;101299716;101299713;101299710;101299681;101299678;101299675;100944400;90873453;86248737;75528907;70822426;68134205;66698207;59014815;58445630;58381751;58381745;56604629;45116840;19910372;18913870;17996014;15506971;15095647;13977274;11977435
165411884,312.4,C21H28O2,CC[C@H]1[C@@H](CC[C@@]2([C@@H]1CC[C@@]2(C#C)O)CC)C3=CC=C(C=C3)O,"(1S,3aR,4S,5R,7aR)-4,7a-diethyl-1-ethynyl-5-(4-hydroxyphenyl)-3,3a,4,5,6,7-hexahydro-2H-inden-1-ol",0,0,C21H28O3,5239155.0,CCCCCCCCCCCCCOCCCCCCCCO,1,137651054
151548474,182.22,C10H14O3,CCC(C(C1=CC=C(C=C1)O)O)O,"1-(4-hydroxyphenyl)butane-1,2-diol",0,0,C10H14O4,3516.0,CCCCCCCCCCOOO,26,170273153;166067875;166067872;165974392;165974015;165970659;26436291;26436289;26436290;144093572;140156032;135211550;121404578;107680323;101154580;89555823;82850690;71350662;55267374;45359662;26436287;20789931;10750461;597408;194138;161566
164897793,242.31,C16H18O2,CC(C)(C)C1=CC(=CC(=C1)C2=CC=C(C=C2)O)O,3-tert-butyl-5-(4-hydroxyphenyl)phenol,0,0,C16H18O3,285881.0,CCCCCCCCCCCCCCCCOO,80,171906355;124580992;168150478;168150477;167223989;164954948;164899528;162994875;14729032;162651225;159210295;157057758;142818288;141218492;141190703;141031680;141031679;139838660;139708023;137375721;137375720;132602856;129088183;123704185;123313532;103459537;103459471;103459366;103459349;102380114;102357286;101303287;101303285;101303284;101303280;101303279;101303275;101303274;101303223;101303221;101303220;101303216;101303215;101303211;101303210;101303200;101303197;101303194;101303168;101303165;101303162;88387670;86152774;86025495;83939020;82185813;72204230;71378886;59886003;46195817;46185523;44440176;40548529;40548528;22925810;20355714;20355708;20355680;19895186;19868595;16743084;16111540;15315735;15167140;14699866;13119199;10106566;9813813;4427475;285881
163868751,168.19,C9H12O3,C[C@@H](C(C1=CC=C(C=C1)O)O)O,"(2S)-1-(4-hydroxyphenyl)propane-1,2-diol",0,1,C9H12O4,10805.0,CCCCCCCCCOOO,21,165880959;165687544;165616414;146668476;140294086;140188394;140188311;132217646;129670407;123238604;89293893;85913533;58193367;21320130;12569539;10631337;3030874;688030;688029;170451;10805
148506571,344.4,C24H24O2,CC(C)(C)C1=CC=C(C=C1)C=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,4-[2-(4-tert-butylphenyl)-1-(4-hydroxyphenyl)ethenyl]phenol,0,0,C24H24O3,10737245.0,CCCCCCCCCCCCCCCCCCOCCCCCCO,1,168326485
163406005,366.5,C25H34O2,CC1=C(C=CC(=C1)C2(CCCCCCCCCCC2)C3=CC=C(C=C3)O)O,4-[1-(4-hydroxyphenyl)cyclododecyl]-2-methylphenol,0,0,C25H34O3,10500127.0,CCCCCCCCCCCCCCCCCCCCCCCCCOO,1,10500127
163067065,438.5,C28H22O5,C1=CC(=CC=C1/C=C/C2=CC3=C(C=C2)[C@@H]([C@H](O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O,"5-[(2S,3S)-2-(4-hydroxyphenyl)-6-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",0,0,C28H22O6,135057352.0,CCCCCCCCCCCCCCCCOCCCCCCOCCCCCCOOO,3,163193089;163042292;163042291
163067064,438.5,C28H22O5,C1=CC(=CC=C1C=CC2=CC3=C(C=C2)C(C(O3)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O,"5-[2-(4-hydroxyphenyl)-6-[2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol",0,0,C28H22O6,135057352.0,CCCCCCCCCCCCCCCCOCCCCCCOCCCCCCOOO,3,163193089;163042292;163042291
163021440,260.399,C17H24O2,CCCCCC=C[C@H](CCC1=CC=C(C=C1)O)C=O,(2S)-2-[2-(4-hydroxyphenyl)ethyl]non-3-enal,0,0,C17H24O3,6440354.0,CCCCCCCCCCCCCCCCOCO,1,10850079
163021439,260.399,C17H24O2,CCCCC/C=C/[C@H](CCC1=CC=C(C=C1)O)C=O,"(E,2S)-2-[2-(4-hydroxyphenyl)ethyl]non-3-enal",0,0,C17H24O3,6440354.0,CCCCCCCCCCCCCCCCOCO,1,10850079
163021438,260.399,C17H24O2,CCCCCC=CC(CCC1=CC=C(C=C1)O)C=O,2-[2-(4-hydroxyphenyl)ethyl]non-3-enal,0,0,C17H24O3,6440354.0,CCCCCCCCCCCCCCCCOCO,1,10850079
163019464,924.9,C56H44O13,C1=CC(=CC=C1[C@H]2[C@H]([C@@H]([C@@H](O2)C3=CC=C(C=C3)O)C4=C5[C@H]([C@@H](OC5=CC(=C4)O)C6=CC=C(C=C6)O)C7=C8[C@@H]([C@@H](OC8=CC(=C7)O)C9=CC=C(C=C9)O)C1=CC(=CC(=C1)O)O)C1=CC(=CC(=C1)O)O)O,"5-[(2R,3R,4R,5R)-4-[(2R,3R)-3-[(2R,3S)-3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]-2,5-bis(4-hydroxyphenyl)oxolan-3-yl]benzene-1,3-diol",2,0,C56H44O14,145954356.0,CCCCCCCCCCOCCCCCCOCCCCOCCCCOCCCCCCOCCCCOCCCCOCCCCCCOCCCCCCOOCCCCCCOOO,1,145954356
