Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
129650827,286.24,C15H10O6,C1=CC(=CC=C1C23C(O2)C(=O)C4=C(C=C(C=C4O3)O)O)O,"4,6-dihydroxy-1a-(4-hydroxyphenyl)-7aH-oxireno[2,3-b]chromen-7-one",0,3,C15H10O7,,CCCCCCCCOCOCCCCCCOOOO,CCCCCCCCOCOCCCCCCOOOO,3,129362245;129362244;9839360
13983740,344.3,C18H16O7,COC1=C2C(=C(C(=C1)O)OC)OC(=C(C2=O)OC)C3=CC=C(C=C3)O,"7-hydroxy-2-(4-hydroxyphenyl)-3,5,8-trimethoxychromen-4-one",0,1,C18H16O8,,COCCCCCCOOCOCCCOOCCCCCCCO,COCCCCCCOOCOCCCOOCCCCCCCO,1,13916272
77783297,180.16,C9H8O4,C1=CC(=CC=C1C(=CC(=O)O)O)O,3-hydroxy-3-(4-hydroxyphenyl)prop-2-enoic acid,0,1,C9H8O5,,CCCCCCCCCOOOO,CCCCCCCCCOOOO,4,165115662;67418202;15938907;11063337
155889438,464.4,C21H20O12,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C21H20O13,,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOOO,CCCCCCCCCOCCOCCCCOOCCCCCOCOOOOOOO,14,171429665;162876163;162876162;74978496;12310325;5317831;145999089;123658348;101701126;44259995;44259846;23305471;10254562;6452123
121233655,304.25,C15H12O7,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3)O)O)O)O.O,"3,7,8-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one;hydrate",0,0,C15H12O8,,CCCCCCCCCOCCOCCCCOOOOO,CCCCCCCCCOCCOCCCCOOOOO,5,101353296;25200634;5460097;4478475;439891
172638451,488.4,C21H28O13,C1=CC(=CC=C1/C=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,"[(2S,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C21H28O14,,CCCCCCCCCOOCCCCCOCOOCCCCCOCOOOOOOO,CCCCCCCCCOOCCCCCOCOOCCCCCOCOOOOOOO,1,102236967
172469219,230.22,C13H10O4,C1=CC(=CC=C1/C=C/C2=C(C(=O)C=CO2)O)O,3-hydroxy-2-[(E)-2-(4-hydroxyphenyl)ethenyl]pyran-4-one,0,0,C13H10O5,,CCCCCCCCCCCOCCOOO,CCCCCCCCCCCOCCOOO,2,172447976;76312785
172430989,416.4,C21H20O9,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3C4[C@@H](C([C@H](C(O4)CO)O)O)O)O)O,"7-hydroxy-3-(4-hydroxyphenyl)-8-[(3R,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",5,0,C21H20O10,,CCCCCCCCOCCCOCCCCCCCCCOCOOOOOO,CCCCCCCCOCCCOCCCCCCCCCOCOOOOOO,10,162943140;133562006;125038412;125038411;125038410;125038409;91050425;44257228;19068635;5748205
172407455,594.5,C27H30O15,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC2=CC(=C3C(=C2)OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O,"7-[(2R,3S,4S,5R,6R)-3,5-dihydroxy-6-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C27H30O16,,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOCCCCCOCOOOOO,CCCCCCOOCCCCCCOCCCOOCCCCCCOOOOCCCCCOCOOOOO,3,162864278;162864277;162864276
171935456,442.4,C20H26O11,CC(=O)OC(CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)COC(=O)/C=C/C2=CC=C(C=C2)O,"[2-acetyloxy-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C20H26O12,,CCOOCCOCCCCCOCOOOOCOCOCCCCCCCCO,CCOOCCOCCCCCOCOOOOCOCOCCCCCCCCO,1,165430701
171933836,382.4,C22H22O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2O)O)CCC3=CC(=C(C(=C3)O)O)O)O,"5-[2-[2,4-dihydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenyl]ethyl]benzene-1,2,3-triol",0,0,C22H22O7,,CCCCCCCCCCCCCCOOCCCCCCCCOOOO,CCCCCCCCCCCCCCOOCCCCCCCCOOOO,1,171933777
171920558,286.24,C15H10O6,C1=CC(=CC=C1C2=C(C3=CC(=C(C=C3OC2=O)O)O)O)O,"4,6,7-trihydroxy-3-(4-hydroxyphenyl)chromen-2-one",2,0,C15H10O7,,CCCCCCCCCCCCCCOCOOOOO,CCCCCCCCCCCCCCOCOOOOO,2,140034632;134911702
171785438,596.5,C27H32O15,C1=CC(=CC=C1/C=C/C(=O)C2=C(C(=C[C@@](C2=O)([C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,"(6S)-3,6-dihydroxy-2-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]-4,6-bis[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]cyclohexa-2,4-dien-1-one",0,0,C27H32O16,,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,CCCCCCCCCOCCCCCCOCCCCCOCOOOOOCCCCCOCOOOOOO,4,162846940;72728603;102149400;14213553
171726349,756.7,C33H40O20,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@@H]5C([C@@H]([C@H](C(O5)CO)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O,"5-hydroxy-2-(4-hydroxyphenyl)-7-[(2R,4R,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxychromen-4-one",0,0,C33H40O21,,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOOCCCCCCOOOOOOO,CCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOOCCCCCCOOOOOOO,20,168011953;165366472;163189480;162905978;162905977;162905976;162905975;162905974;162905973;162905972;154497330;154497329;57331043;44259175;44259174;44259112;21550587;13942388;11968887;10190763
171726345,756.7,C36H36O18,C1=CC(=CC=C1/C=C\C(=O)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@@H]5C([C@@H]([C@H](C(O5)CO)O)O)O)C6=CC=C(C=C6)O)O)O)O)O,"[3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxo-7-[(2R,4R,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxyoxan-2-yl]methyl (Z)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C36H36O19,,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOOCCCCCCOOOOO,CCCCCCCCCOOCCCCCCOOCCOCCCCCCCOOOCCCCCOCOOOOCCCCCCOOOOO,11,163189494;162984738;162984737;162984736;162984735;73157266;44259211;21550581;21159142;11968878;5323513
171715562,382.4,C22H22O6,C1=CC(=CC=C1CCC2=CC(=C(C=C2CCC3=CC(=C(C(=C3)O)O)O)O)O)O,"5-[2-[4,5-dihydroxy-2-[2-(4-hydroxyphenyl)ethyl]phenyl]ethyl]benzene-1,2,3-triol",0,0,C22H22O7,,CCCCCCCCCCCCCCCCCCCCCCOOOOOO,CCCCCCCCCCCCCCCCCCCCCCOOOOOO,1,171715512
171714727,448.4,C21H20O11,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)[C@]4([C@H]([C@@H]([C@H](C(O4)O)O)O)O)CO)O,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2R,3S,4S,5R)-3,4,5,6-tetrahydroxy-2-(hydroxymethyl)oxan-2-yl]chromen-4-one",1,0,C21H20O12,,CCCCCCCCCOCCCCCCOOOCCCCCOOOOOCOO,CCCCCCCCCOCCCCCCOOOCCCCCOOOOOCOO,1,129705295
14311177,518.4,C24H22O13,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COC(=O)CC(=O)[O-])O)O)O)O)O)O,"3-[[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)chromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-3-oxopropanoate",0,0,C24H22O14,,CCCCCCCOCCCCCCCCOCCCCCOCOCOCCOOOOOOOO,CCCCCCCOCCCCCCCCOCCCCCOCOCOCCOOOOOOOO,2,46917148;10143379
171669712,400.4,C18H24O10,C1=CC(=CC=C1/C=C/C(=O)O[C@H](CO)CO[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,"[(2R)-1-hydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropan-2-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C18H24O11,,CCCCCCCCCOOCCOCOCCCCCOCOOOOO,CCCCCCCCCOOCCOCOCCCCCOCOOOOO,4,15101909;162904189;162904188;101608821
171669698,400.4,C18H24O10,C1=CC(=CC=C1/C=C/C(=O)OC[C@@H](CO[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CO)O)O)O)O)O,"[(2R)-2-hydroxy-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C18H24O11,,CCCCCCCCCOOCCCOCCCCCOCOOOOOO,CCCCCCCCCOOCCCOCCCCCOCOOOOOO,14,170924334;162892932;162892931;162892930;154831683;90851406;90721147;89374054;73229554;58811319;58811313;16061522;14135348;14135347
171666830,448.4,C21H20O11,C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)OC2=C(C3=C(C(=C2)O)C(=O)C(=C(O3)C4=CC=C(C=C4)O)O)O)O)O)O,"3,5,8-trihydroxy-2-(4-hydroxyphenyl)-7-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O12,,CCCCCCOOCCCCCCOCOCCOCCCCCCOOOOOO,CCCCCCOOCCCCCCOCOCCOCCCCCCOOOOOO,5,162848389;124708203;91827018;44259996;13577317
171647491,446.4,C21H18O11,C1=CC(=C2C(=C1)OC(=C(C2=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)C(=O)O)O)O)O)C4=CC=C(C=C4)O)O,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-[5-hydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxyoxane-2-carboxylic acid",0,0,C21H18O12,,CCCCCCOCCCOOCCCCCOCOOOOOCCCCCCOO,CCCCCCOCCCOOCCCCCOCOOOOOCCCCCCOO,1,102132059
171431188,538.5,C30H18O10,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4O)O)C5=CC(=O)C6=C(O5)C=CC(=C6)O)O,"8-[2,3-dihydroxy-6-(6-hydroxy-4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O11,,CCCCCCCCCOCCOCCCCOOCCCCCCOOCCCOCCOCCCCOO,CCCCCCCCCOCCOCCCCOOCCCCCCOOCCCOCCOCCCCOO,2,171431184;171431168
171431183,522.5,C30H18O9,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=C(C(=C(C=C3)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O,"8-[2,3-dihydroxy-6-(4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O10,,CCCCCCCOCCOCCCCCCOOCCCCCCOCCCOCCCCCCOOO,CCCCCCCOCCOCCCCCCOOCCCCCCOCCCOCCCCCCOOO,1,171431176
171431178,538.5,C30H18O10,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4O)O)C5=CC(=O)C6=C(O5)C=C(C=C6)O)O,"8-[2,3-dihydroxy-6-(7-hydroxy-4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O11,,CCCCCCCCCOCCOCCCCOOCCCCCCOOCCCOCCOCCCCOO,CCCCCCCCCOCCOCCCCOOCCCCCCOOCCCOCCOCCCCOO,2,171431184;171431168
171431177,838.7,C45H26O17,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4=C(C=CC(=C4O)O)C5=CC(=O)C6=C(O5)C=C(C(=C6O)C7=C(C=CC(=C7O)O)C8=CC(=O)C9=C(C=C(C=C9O8)O)O)O)O)O,"6-[6-[6-[6-(5,7-dihydroxy-4-oxochromen-2-yl)-2,3-dihydroxyphenyl]-5,7-dihydroxy-4-oxochromen-2-yl]-2,3-dihydroxyphenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C45H26O18,,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOCCCCCCOOCCCOCCCCCCOOOOOO,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOCCCCCCOOCCCOCCCCCCOOOOOO,1,163103679
171431173,538.5,C30H18O10,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4=C(C=CC(=C4O)O)C5=CC(=O)C6=C(O5)C=CC(=C6)O)O)O,"6-[2,3-dihydroxy-6-(6-hydroxy-4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O11,,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOOO,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOOO,2,171431158;171431154
171431170,538.5,C30H18O10,C1=CC(=C2C(=C1)OC(=CC2=O)C3=C(C(=C(C=C3)O)O)C4=C(C5=C(C=C4O)OC(=CC5=O)C6=CC=C(C=C6)O)O)O,"6-[2,3-dihydroxy-6-(5-hydroxy-4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O11,,CCCCCCOCCCOCCCCCCOOCCCCCCOOCCCOCCCCCCOOO,CCCCCCOCCCOCCCCCCOOCCCCCCOOCCCOCCCCCCOOO,1,171431174
171431167,538.5,C30H18O10,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4=C(C=CC(=C4O)O)C5=CC(=O)C6=C(O5)C=C(C=C6)O)O)O,"6-[2,3-dihydroxy-6-(7-hydroxy-4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O11,,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOOO,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOOO,2,171431158;171431154
171431157,522.5,C30H18O9,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=C(C(=C(C=C3)O)O)C4=C(C5=C(C=C4O)OC(=CC5=O)C6=CC=C(C=C6)O)O,"6-[2,3-dihydroxy-6-(4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O10,,CCCCCCCOCCOCCCCCCOOCCCCCCOOCCCOCCCCCCOO,CCCCCCCOCCOCCCCCCOOCCCCCCOOCCCOCCCCCCOO,1,171431169
171431156,822.7,C45H26O16,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)C4=C(C=CC(=C4O)O)C5=CC(=O)C6=C(O5)C=C(C(=C6O)C7=C(C=CC(=C7O)O)C8=CC(=O)C9=C(O8)C=C(C=C9)O)O)O)O,"6-[6-[6-[2,3-dihydroxy-6-(7-hydroxy-4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-4-oxochromen-2-yl]-2,3-dihydroxyphenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C45H26O17,,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOOOO,CCCCCCCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOCCCCCCOOCCCOCCOCCCCOOOO,2,171431187;171431166
171431149,538.5,C30H18O10,C1=CC(=C2C(=C1)OC(=CC2=O)C3=C(C(=C(C=C3)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O)O,"8-[2,3-dihydroxy-6-(5-hydroxy-4-oxochromen-2-yl)phenyl]-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",0,0,C30H18O11,,CCCCCCOCCCOCCCCCCOOCCCCCCOCCCOCCCCCCOOOO,CCCCCCOCCCOCCCCCCOOCCCCCCOCCCOCCCCCCOOOO,1,171431186
171422416,624.5,C28H32O16,COC1=CC(=C2C(=C1)OC(=C(C2=O)O[C@@H]3C([C@@H]([C@@H](C(O3)CO)O)O)O[C@@H]4C([C@@H]([C@H](C(O4)CO)O)O)O)C5=CC=C(C=C5)O)O,"3-[(2R,4R,5S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2R,4R,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxychromen-4-one",0,0,C28H32O17,,COCCCCCCOCCCOOCCCCCOCOOOOCCCCCOCOOOOCCCCCCOO,COCCCCCCOCCCOOCCCCCOCOOOOCCCCCOCOOOOCCCCCCOO,10,171422417;162934251;162934250;142285578;90469857;71341751;57348189;45359929;44259594;5748484
171395707,462.4,C22H22O11,COC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=CC=C(C=C3)O)O[C@@H]4[C@H]([C@@H]([C@@H]([C@H](O4)CO)O)O)O,"5-hydroxy-3-(4-hydroxyphenyl)-6-methoxy-7-[(2R,3S,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0,0,C22H22O12,,COCCCCCCOCOCCOCCCCCCOOCCCCCOCOOOO,COCCCCCCOCOCCOCCCCCCOOCCCCCOCOOOO,2,162916266;162916265
171395701,448.4,C21H20O11,C[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC2=C(C3=C(C(=C2)O)C(=O)C(=C(O3)C4=CC=C(C=C4)O)O)O)O)O)O,"3,5,8-trihydroxy-2-(4-hydroxyphenyl)-7-[(2S,3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",0,0,C21H20O12,,CCCCCCOOCCCCCCOCOCCOCCCCCCOOOOOO,CCCCCCOOCCCCCCOCOCCOCCCCCCOOOOOO,5,162848389;124708203;91827018;44259996;13577317
171395620,474.4,C23H22O11,CC(=O)OC[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)OC2=CC(=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)O)O)O)O)O,"[(2S,3R,4R,5R,6R)-3,4,5-trihydroxy-6-[5-hydroxy-3-(4-hydroxyphenyl)-4-oxochromen-7-yl]oxyoxan-2-yl]methyl acetate",0,0,C23H22O12,,CCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,CCOOCCCCCCOOCCCCCCOCCCOCCCCCCOOOOO,5,162881845;162881844;13845966;44258114;21721976
