Compound_CID,Molecular_Weight,Molecular_Formula,SMILES,IUPAC_Name,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Modified_Formula,Matched_Y_CID,Filtered_SMILES_X,Prefix_X,Matched_Y_SMILES_Count,Matched_Y_CIDs
172994227,338.4,C21H22O4,CC(C)CCC1=CC2=C(C=C1OC)OC(=CC2=O)C3=CC=C(C=C3)O,2-(4-hydroxyphenyl)-7-methoxy-6-(3-methylbutyl)chromen-4-one,0,0,C21H22O5,10338211.0,CCCCCCCCCCCOCOCCCOCCCCCCO,CCCCCCCCCCCOCOCCCOCCCCCCO,1,141457688
172992610,192.21,C11H12O3,C1COCC(C1=O)C2=CC=C(C=C2)O,3-(4-hydroxyphenyl)oxan-4-one,0,0,C11H12O4,69197308.0,CCOCCCOCCCCCCO,CCOCCCOCCCCCCO,1,58473006
172914199,308.3,C19H16O4,COC1=C(C(=C(C(=C1)C2=CC=C(C=C2)O)O)O)C3=CC=CC=C3,"6-(4-hydroxyphenyl)-4-methoxy-3-phenylbenzene-1,2-diol",0,0,C19H16O5,67910037.0,COCCCCCCCCCCCCOOOCCCCCC,COCCCCCCCCCCCCOOOCCCCCC,1,145976670
172883251,300.4,C19H24O3,C[C@]12CCC(C1(C)C)CC2OC(=O)/C=C/C3=CC=C(C=C3)O,"[(1S)-1,7,7-trimethyl-2-bicyclo[2.2.1]heptanyl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",0,0,C19H24O4,122821.0,CCCCCCCCCCOCOCCCCCCCCO,CCCCCCCCCCOCOCCCCCCCCO,11,162912756;162912755;145371443;130440848;130431575;101027453;70152895;44452404;18406287;17754957;10245230
45359773,290.4,C18H26O3,CC(C)(C(CCC(C)(C=C)/C=C/C1=CC=C(C=C1)O)O)O,"(E)-6-ethenyl-8-(4-hydroxyphenyl)-2,6-dimethyloct-7-ene-2,3-diol",0,0,C18H26O4,20606373.0,CCCCCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCCCCCOOO,1,171836160
172871432,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)O,"4-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOO,2,172871429;172871316
172871425,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O)O,"4-[2-hydroxy-4-[2-(3-hydroxyphenyl)ethyl]phenoxy]-6-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOO,2,172871429;172871316
172871421,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC=C(C=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O,"4-[2-(4-hydroxyphenyl)ethyl]-6-[4-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,4,172871139;172871134;172870517;100953276
172871418,442.5,C28H26O5,C1=CC(=CC(=C1)OC2=C(C=C(C(=C2)CCC3=CC=C(C=C3)O)O)O)CCC4=CC=C(C=C4)O,"4-[2-(4-hydroxyphenyl)ethyl]-6-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCO,1,172871416
172871417,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=C(C=C(C(=C3)CCC4=CC=C(C=C4)O)O)O,"4-[2-(4-hydroxyphenyl)ethyl]-6-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,4,172871139;172871134;172870517;100953276
172871319,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O,"4-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-6-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCOO,2,172871366;172871364
172871317,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=C(C=C(C=C3)CCC4=CC=C(C=C4)O)O,"4-[2-hydroxy-4-[2-(4-hydroxyphenyl)ethyl]phenoxy]-6-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCOO,2,172871366;172871364
172871310,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=CC=C(C=C3)CCC4=CC=C(C=C4)O,"4-[2-(3-hydroxyphenyl)ethyl]-6-[4-[2-(4-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCO,2,172871314;172871305
172871306,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2O)O)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O,"4-[2-(3-hydroxyphenyl)ethyl]-6-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOOOCCCCCCCCCCCCCCO,2,172871314;172871305
172871252,426.5,C28H26O4,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)CCC3=CC=C(C=C3)O)O)CCC4=CC=C(C=C4)O,5-[2-(4-hydroxyphenyl)ethyl]-2-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,1,172870529
172871251,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)O)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O)O,"5-[2-(3-hydroxyphenyl)ethyl]-2-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOO,2,172870894;172870891
172871250,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O)O)O,"5-[2-(3-hydroxyphenyl)ethyl]-3-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]benzene-1,2-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,4,172871139;172871134;172870517;100953276
172871248,426.5,C28H26O4,C1=CC(=CC(=C1)OC2=CC=C(C=C2)CCC3=CC(=CC(=C3)O)O)CCC4=CC=C(C=C4)O,"5-[2-[4-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,3-diol",0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,1,172870529
172871247,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O)O,5-[2-(3-hydroxyphenyl)ethyl]-2-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,5,172871250;172871080;172870767;172870763;101712298
172871246,426.5,C28H26O4,C1=CC(=CC(=C1)OC2=CC=C(C=C2)CCC3=CC(=C(C=C3)O)O)CCC4=CC=C(C=C4)O,"4-[2-[4-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2-diol",0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,1,172870529
172871244,442.5,C28H26O5,C1=CC(=CC(=C1)OC2=CC=C(C=C2)CCC3=CC(=C(C(=C3)O)O)O)CCC4=CC=C(C=C4)O,"5-[2-[4-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2,3-triol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCO,1,172871416
172871242,410.5,C28H26O3,C1=CC(=CC(=C1)O)CCC2=CC=C(C=C2)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O,3-[2-[4-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]phenol,0,0,C28H26O4,231538.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCO,2,172870717;172870708
172871241,426.5,C28H26O4,C1=CC(=CC(=C1)OC2=CC=CC(=C2)CCC3=CC(=CC(=C3)O)O)CCC4=CC=C(C=C4)O,"5-[2-[3-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,3-diol",0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,1,172870529
172871239,442.5,C28H26O5,C1=CC(=CC(=C1)OC2=CC=CC(=C2)CCC3=CC(=C(C(=C3)O)O)O)CCC4=CC=C(C=C4)O,"5-[2-[3-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2,3-triol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOOCCCCCCCCO,1,172871416
172871238,426.5,C28H26O4,C1=CC(=CC(=C1)OC2=CC=CC(=C2)CCC3=CC(=C(C=C3)O)O)CCC4=CC=C(C=C4)O,"4-[2-[3-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]benzene-1,2-diol",0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,1,172870529
172871207,442.5,C28H26O5,C1=CC(=CC=C1CCC2=CC(=C(C=C2)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O)O)O,2-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCCCCCCCCCOCCCCCCOCCCCCCCCOOO,CCCCCCCCCCCCCCOCCCCCCOCCCCCCCCOOO,4,172870976;172870974;172870976;172870974
172871203,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)O)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O)O,"2-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOOCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCCCOOCCCCCCOCCCCCCCCOO,1,172870811
172871202,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O)O)O,"3-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]benzene-1,2-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOOO,1,172871124
172871198,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O)O,2-[3-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOO,3,172871008;172871202;172871135
172871194,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC=C(C=C2)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O,3-[2-(4-hydroxyphenyl)ethyl]-5-[4-[2-(3-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCO,1,172870768
172871091,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=C(C=C(C=C3O)CCC4=CC=C(C=C4)O)O)O,"2-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOOO,1,172871124
172871090,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=CC(=CC(=C3O)O)CCC4=CC=C(C=C4)O)O,"3-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,2-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOCCCCCCOOCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCOOCCCCCCCCOO,3,172871123;172871123;172871122
172871089,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O)O,3-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOO,3,172871008;172871202;172871135
172871086,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=C(C=C(C=C3)CCC4=CC=C(C=C4)O)O)O,2-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,4,172871139;172871134;172870517;100953276
172871074,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O)O,3-[2-(3-hydroxyphenyl)ethyl]-5-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,5,172871250;172871080;172870767;172870763;101712298
172870999,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=C(C=C(C=C3)CCC4=CC=C(C=C4)O)O,2-[2-hydroxy-4-[2-(4-hydroxyphenyl)ethyl]phenoxy]-4-[2-(3-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOO,2,172870894;172870891
172870990,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=CC=C(C=C3)CCC4=CC=C(C=C4)O,4-[2-(3-hydroxyphenyl)ethyl]-2-[4-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCO,2,172870991;172870985
172870986,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O,4-[2-(3-hydroxyphenyl)ethyl]-2-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCO,2,172870991;172870985
172870887,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=C(C=C(C=C3O)CCC4=CC=C(C=C4)O)O,"2-[2-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOOCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCCCOOCCCCCCOCCCCCCCCOO,1,172870811
172870886,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=CC(=CC(=C3O)O)CCC4=CC=C(C=C4)O,"3-[2-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-5-[2-(4-hydroxyphenyl)ethyl]benzene-1,2-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOOCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCOOCCCCCCOOCCCCCCCCO,3,172870813;172870814;172870813
172870729,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=CC(=CC(=C3O)O)CCC4=CC=C(C=C4)O,"5-[2-(4-hydroxyphenyl)ethyl]-3-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,2-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCOOCCCCCCCCO,3,172871090;172871084;172871010
172870728,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=CC(=CC(=C3)O)CCC4=CC=C(C=C4)O,3-[2-(4-hydroxyphenyl)ethyl]-5-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCO,1,172870768
172870725,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=C(C=C(C=C3)CCC4=CC=C(C=C4)O)O,5-[2-(4-hydroxyphenyl)ethyl]-2-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,5,172871250;172871080;172870767;172870763;101712298
172870724,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=C(C=C(C=C3O)CCC4=CC=C(C=C4)O)O,"5-[2-(4-hydroxyphenyl)ethyl]-2-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]benzene-1,3-diol",0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCOCCCCCCCCOO,3,172871008;172871202;172871135
172870711,410.5,C28H26O3,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=CC=C(C=C3)CCC4=CC=C(C=C4)O,3-[2-[3-[4-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]phenol,0,0,C28H26O4,231538.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCO,2,172870717;172870708
172870709,410.5,C28H26O3,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=CC=CC(=C3)CCC4=CC=C(C=C4)O,3-[2-[3-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenyl]ethyl]phenol,0,0,C28H26O4,231538.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCO,2,172870717;172870708
172870531,426.5,C28H26O4,C1=CC(=CC(=C1)OC2=C(C=CC(=C2)CCC3=CC=C(C=C3)O)O)CCC4=CC=C(C=C4)O,4-[2-(4-hydroxyphenyl)ethyl]-2-[3-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,CCCCCCOCCCCCCCCCCCCCCOOCCCCCCCCO,1,172870529
172870530,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O,4-[2-(4-hydroxyphenyl)ethyl]-2-[3-[2-(3-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,5,172871250;172871080;172870767;172870763;101712298
172870526,426.5,C28H26O4,C1=CC(=CC(=C1)O)CCC2=CC=C(C=C2)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O,4-[2-(4-hydroxyphenyl)ethyl]-2-[4-[2-(3-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOO,5,172871250;172871080;172870767;172870763;101712298
172870525,426.5,C28H26O4,C1=CC(=CC=C1CCC2=CC=C(C=C2)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)O,4-[2-(4-hydroxyphenyl)ethyl]-2-[4-[2-(4-hydroxyphenyl)ethyl]phenoxy]phenol,0,0,C28H26O5,11953464.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOO,1,172871197
172870519,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=C(C=C2)O)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O,2-[2-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-4-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOO,CCCCCCOCCCCCCCCOOCCCCCCCCCCCCCCOO,2,172870894;172870891
172870517,458.5,C28H26O6,C1=CC(=CC(=C1)O)CCC2=CC(=C(C(=C2)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)O)O,"3-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenoxy]-5-[2-(3-hydroxyphenyl)ethyl]benzene-1,2-diol",0,0,C28H26O7,172870813.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOOO,2,172871429;172871316
172870515,442.5,C28H26O5,C1=CC(=CC(=C1)O)CCC2=CC(=CC(=C2)OC3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)O,2-[3-hydroxy-5-[2-(3-hydroxyphenyl)ethyl]phenoxy]-4-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O6,10253626.0,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,CCCCCCOCCCCCCCCOCCCCCCCCCCCCCCOOO,4,172871139;172871134;172870517;100953276
172870396,426.5,C28H26O4,C1=CC(=CC=C1CCC2=CC(=C(C=C2)O)C3=C(C=CC(=C3)CCC4=CC=C(C=C4)O)O)O,2-[2-hydroxy-5-[2-(4-hydroxyphenyl)ethyl]phenyl]-4-[2-(4-hydroxyphenyl)ethyl]phenol,0,0,C28H26O5,11953464.0,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOO,CCCCCCCCCCCCCCOCCCCCCCCCCCCCCOOO,1,172871197
172865850,268.31,C17H16O3,CC1=CC=C(C=C1)COC(=O)/C=C/C2=CC=C(C=C2)O,(4-methylphenyl)methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate,0,4,C17H16O4,16113498.0,CCCCCCCCOCOCCCCCCCCO,CCCCCCCCOCOCCCCCCCCO,13,141124286;139993700;139993698;129850759;129849447;123627212;76470210;56946295;22482506;20980867;6603789;5281787;108042
172853550,310.4,C20H22O3,CC/C(=C(/CCC(=O)C)\C1=CC=C(C=C1)O)/C2=CC=C(C=C2)O,"(E)-5,6-bis(4-hydroxyphenyl)oct-5-en-2-one",0,1,C20H22O4,10336498.0,CCCCCCCOCCCCCCCOCCCCCCO,CCCCCCCOCCCCCCCOCCCCCCO,1,70477119
172833691,310.3,C19H18O4,C1=CC(=CC=C1C=CC=CC(=O)CC(C2=CC=C(C=C2)O)O)O,"1-hydroxy-1,7-bis(4-hydroxyphenyl)hepta-4,6-dien-3-one",0,2,C19H18O5,11174776.0,CCCCCCCCCCCOCCCCCCCCOOO,CCCCCCCCCCCOCCCCCCCCOOO,3,171352932;76445328;56950212
172820055,272.25,C15H12O5,C1=CC(=CC=C1/C(=C\C2=CC(=C(C=C2)O)O)/C(=O)O)O,"(E)-3-(3,4-dihydroxyphenyl)-2-(4-hydroxyphenyl)prop-2-enoic acid",0,4,C15H12O6,91184671.0,CCCCCCCCCCCCCCOOCOOO,CCCCCCCCCCCCCCOOCOOO,4,142209164;125510079;101679511;49804028
172794624,256.25,C15H12O4,C1=CC=C(C(=C1)O)OC(=O)/C=C/C2=CC=C(C=C2)O,(2-hydroxyphenyl) (E)-3-(4-hydroxyphenyl)prop-2-enoate,0,1,C15H12O5,171933745.0,CCCCCCOOCOCCCCCCCCO,CCCCCCOOCOCCCCCCCCO,4,163066456;141395238;54454549;19107134
